Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
MES_6_B_cluster_DBSCAN_round1_11	o__Actinomycetales (UID1572)	580	286	171	45.86	0.78	50.00	1440171	0	290	290	5086	5086	4966	4966	11818	11818	69.0	2.02	92.52	11	1529	169	115	2	0	0	0
MES_6_B_cluster_DBSCAN_round1_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250837	0	10	10	457520	457520	325083	325083	911800	911800	67.6	0.76	90.64	11	3083	0	528	1	0	0	0
MES_6_B_cluster_DBSCAN_round1_5	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	3.93	5.88	4939674	0	93	93	246896	246896	53114	53114	716732	716732	55.4	5.71	89.69	11	4653	7	1132	34	0	0	0
MES_6_B_cluster_DBSCAN_round1_6	o__Lactobacillales (UID375)	177	350	163	98.77	0.00	0.00	1794815	0	13	13	443211	443211	138062	138062	569687	569687	36.5	0.71	88.43	11	1709	2	348	0	0	0	0
MES_6_B_cluster_DBSCAN_round1_9	f__Moraxellaceae (UID4680)	86	689	365	98.62	1.43	0.00	4431667	0	76	76	107050	107050	58311	58311	255106	255106	37.8	2.04	84.93	11	4095	53	628	8	0	0	0
MES_6_B_cluster_DBSCAN_round2_0	o__Actinomycetales (UID1572)	580	286	171	98.25	2.05	0.00	4240410	0	19	19	270689	270689	223179	223179	1028583	1028583	68.9	0.65	91.37	11	3805	5	277	4	0	0	0
MES_6_B_cluster_DBSCAN_round2_3	o__Actinomycetales (UID1572)	580	286	171	97.66	0.29	0.00	4359435	0	18	18	335457	335457	242190	242190	664406	664406	72.5	0.50	91.65	11	3908	5	280	1	0	0	0
MES_6_B_cluster_DBSCAN_round2_5	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2882416	0	30	30	184193	184193	96080	96080	436222	436222	34.5	2.32	89.81	11	2634	2	508	1	0	0	0
MES_6_B_cluster_DBSCAN_round3_2	p__Bacteroidetes (UID2605)	350	316	210	92.22	0.95	50.00	3869976	0	30	30	167816	167816	128999	128999	549003	549003	37.0	1.40	89.01	11	3335	41	273	2	0	0	0
MES_6_B_cluster_DBSCAN_round3_6	f__Micrococcaceae (UID1623)	39	457	218	91.07	11.09	53.85	4107636	0	423	423	14341	14341	9710	9710	109683	109683	66.1	2.70	90.13	11	4074	28	390	34	4	1	0
MES_6_B_cluster_DBSCAN_round4_4	o__Burkholderiales (UID4000)	193	427	214	99.53	4.11	86.96	7386163	0	298	298	227833	227833	24785	24785	586904	586904	67.4	1.97	91.17	11	6948	1	403	23	0	0	0
MES_6_B_cluster_DBSCAN_round4_9	o__Actinomycetales (UID1593)	69	400	198	64.54	1.62	30.00	2265192	0	403	403	6049	6049	5620	5620	19029	19029	68.8	1.71	92.92	11	2352	139	251	10	0	0	0
MES_6_B_cluster_DBSCAN_round5_1	c__Betaproteobacteria (UID3959)	235	419	211	100.00	5.51	8.33	4983858	0	137	137	568503	568503	36378	36378	878434	878434	57.2	4.03	89.36	11	4628	0	395	24	0	0	0
MES_6_B_cluster_DBSCAN_round5_10	c__Alphaproteobacteria (UID3305)	564	349	230	5.90	0.22	100.00	51441	0	5	5	14081	14081	10288	10288	22816	22816	53.7	0.93	87.44	11	60	286	62	1	0	0	0
MES_6_B_cluster_DBSCAN_round6_10	o__Actinomycetales (UID1572)	580	288	173	16.43	2.89	100.00	440617	0	15	15	29904	29904	29374	29374	52822	52822	74.3	0.96	91.39	11	386	225	51	12	0	0	0
MES_6_B_cluster_DBSCAN_round6_2	p__Bacteroidetes (UID2605)	350	316	210	99.84	8.60	29.63	6990227	0	27	27	569471	569471	258897	258897	810514	810514	39.7	1.67	89.12	11	5989	1	290	24	1	0	0
MES_6_B_cluster_DBSCAN_round6_6	o__Actinomycetales (UID1572)	580	286	171	79.82	0.00	0.00	3258356	0	57	57	80559	80559	57164	57164	225362	225362	69.9	0.96	91.30	11	2876	78	208	0	0	0	0
MES_6_B_cluster_DBSCAN_round7_12	k__Bacteria (UID203)	5449	104	58	70.69	1.72	100.00	4124993	0	207	207	32966	32966	19927	19927	88617	88617	53.4	1.48	87.94	11	4047	55	48	1	0	0	0
MES_6_B_cluster_DBSCAN_round7_14	o__Actinomycetales (UID1572)	580	286	171	8.77	0.00	0.00	184491	0	6	6	49343	49343	30748	30748	75231	75231	66.9	1.41	90.60	11	168	242	44	0	0	0	0
MES_6_B_cluster_DBSCAN_round7_4	o__Actinomycetales (UID1809)	267	400	222	97.30	2.78	44.44	3048655	0	45	45	100030	100030	67747	67747	377182	377182	69.7	0.80	90.77	11	2736	10	381	9	0	0	0
MES_6_B_cluster_DBSCAN_round7_5	k__Bacteria (UID203)	5449	104	58	40.83	0.00	0.00	2059987	0	40	40	109376	109376	51499	51499	263536	263536	43.3	0.97	87.29	11	1995	74	30	0	0	0	0
MES_6_B_cluster_DBSCAN_round7_7	o__Actinomycetales (UID1809)	267	400	222	87.03	1.46	42.86	3386237	0	127	127	47847	47847	26663	26663	188578	188578	67.2	1.62	90.48	11	3232	78	315	7	0	0	0
MES_6_B_cluster_DBSCAN_round7_8	o__Lactobacillales (UID544)	293	475	267	52.23	0.09	100.00	1153850	0	39	39	53713	53713	29585	29585	140229	140229	41.1	0.86	87.89	11	1090	242	232	1	0	0	0
MES_6_B_cluster_DBSCAN_round8_2	o__Lactobacillales (UID544)	293	473	265	87.92	0.00	0.00	2957090	0	30	30	199724	199724	98569	98569	578804	578804	43.1	1.17	88.56	11	2735	52	421	0	0	0	0
MES_6_B_cluster_DBSCAN_round9_2	k__Bacteria (UID203)	5449	104	58	44.83	0.00	0.00	2438385	0	16	16	188759	188759	152399	152399	442795	442795	74.4	0.42	91.46	11	2218	75	29	0	0	0	0
MES_6_C_cluster_DBSCAN_round1_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250837	0	10	10	457520	457520	325083	325083	911800	911800	67.6	0.76	90.58	11	3082	0	528	1	0	0	0
MES_6_C_cluster_DBSCAN_round1_4	o__Actinomycetales (UID1572)	580	286	171	97.66	0.29	0.00	4373662	0	18	18	410280	410280	242981	242981	794164	794164	72.5	0.36	91.63	11	3942	5	280	1	0	0	0
MES_6_C_cluster_DBSCAN_round1_6	o__Actinomycetales (UID1572)	580	286	171	98.25	2.05	0.00	4213781	0	31	31	157352	157352	135928	135928	520570	520570	68.9	0.71	91.39	11	3774	5	277	4	0	0	0
MES_6_C_cluster_DBSCAN_round278_12	k__Bacteria (UID1453)	901	171	117	64.25	0.00	0.00	846316	0	1	1	846316	846316	846316	846316	846316	846316	48.6	0.00	91.94	11	839	48	123	0	0	0	0
MES_6_C_cluster_DBSCAN_round279_0	k__Bacteria (UID1453)	901	171	117	64.67	6.84	0.00	1812765	0	5	5	773521	773521	362553	362553	906303	906303	45.9	1.96	89.05	11	1947	48	116	6	1	0	0
MES_6_C_cluster_DBSCAN_round2_3	c__Alphaproteobacteria (UID3305)	564	349	230	97.83	0.96	0.00	4112716	0	23	23	290228	290228	178813	178813	867326	867326	50.7	1.66	86.47	11	3690	20	326	3	0	0	0
MES_6_C_cluster_DBSCAN_round2_4	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2889864	0	25	25	184064	184064	115594	115594	843470	843470	34.5	1.95	89.82	11	2645	2	508	1	0	0	0
MES_6_C_cluster_DBSCAN_round3_4	f__Moraxellaceae (UID4680)	86	689	365	99.40	2.12	30.00	4592934	0	42	42	162664	162664	109355	109355	697193	697193	37.8	1.67	85.09	11	4196	36	643	10	0	0	0
MES_6_C_cluster_DBSCAN_round3_6	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1825499	0	16	16	197390	197390	114093	114093	446896	446896	36.4	0.74	88.31	11	1745	2	337	11	0	0	0
MES_6_C_cluster_DBSCAN_round44_0	k__Bacteria (UID203)	5449	104	58	32.93	0.00	0.00	3800866	0	546	546	7402	7402	6961	6961	92944	92944	54.9	3.15	85.88	11	4152	76	28	0	0	0	0
MES_6_C_cluster_DBSCAN_round46_20	k__Bacteria (UID203)	5449	104	58	22.65	5.33	55.56	834894	0	203	203	3981	3981	4112	4112	9431	9431	72.1	1.84	90.94	11	899	78	21	3	2	0	0
MES_6_C_cluster_DBSCAN_round4_0	p__Bacteroidetes (UID2605)	350	316	210	94.53	107.94	8.77	22768765	0	1580	1580	35563	35563	14410	14410	1393967	1393967	60.5	10.99	89.10	11	21387	33	152	54	39	19	19
MES_6_C_cluster_DBSCAN_round4_1	f__Enterobacteriaceae (UID5066)	55	546	224	95.89	0.00	0.00	5001358	0	20	20	348968	348968	250067	250067	1126685	1126685	59.5	1.98	88.15	11	4578	46	500	0	0	0	0
MES_6_C_cluster_DBSCAN_round4_10	o__Actinomycetales (UID1593)	69	400	198	95.96	0.56	0.00	3274794	0	34	34	110939	110939	96317	96317	337584	337584	68.5	0.88	92.44	11	2972	18	380	2	0	0	0
MES_6_C_cluster_DBSCAN_round4_12	f__Xanthomonadaceae (UID4214)	55	659	290	92.31	1.76	18.18	3869222	0	148	148	44911	44911	26143	26143	176809	176809	67.5	1.46	89.68	11	3467	87	561	11	0	0	0
MES_6_C_cluster_DBSCAN_round4_13	f__Micrococcaceae (UID1623)	39	457	218	94.67	1.21	16.67	3599384	0	146	146	36033	36033	24653	24653	174388	174388	66.5	1.29	90.79	11	3330	20	433	3	1	0	0
MES_6_C_cluster_DBSCAN_round4_20	o__Actinomycetales (UID1572)	580	286	171	28.06	1.17	0.00	1752887	0	351	351	4820	4820	4993	4993	57029	57029	68.9	2.20	90.51	11	1853	204	80	2	0	0	0
MES_6_C_cluster_DBSCAN_round4_31	k__Bacteria (UID203)	5449	104	58	51.72	0.00	0.00	2536013	0	430	430	6385	6385	5897	5897	19943	19943	59.6	2.12	88.33	11	2481	69	35	0	0	0	0
MES_6_C_cluster_DBSCAN_round4_39	o__Actinomycetales (UID1572)	580	287	173	4.40	0.00	0.00	31008	0	5	5	8068	8068	6201	6201	11265	11265	57.6	0.39	84.65	11	38	247	40	0	0	0	0
MES_6_C_cluster_DBSCAN_round4_9	p__Bacteroidetes (UID2605)	350	316	210	89.84	3.33	91.67	4183256	0	37	37	173161	173161	113060	113060	364900	364900	36.9	1.32	89.00	11	3593	24	280	12	0	0	0
MES_6_C_cluster_DBSCAN_round5_1	c__Betaproteobacteria (UID3959)	235	419	211	100.00	2.21	12.50	4644906	0	42	42	544826	544826	110593	110593	878434	878434	56.6	1.52	89.53	11	4261	0	411	8	0	0	0
MES_6_C_cluster_DBSCAN_round5_10	c__Betaproteobacteria (UID3959)	235	419	211	96.26	0.77	20.00	4157666	0	174	174	40600	40600	23894	23894	138673	138673	60.7	1.82	90.86	11	3935	29	385	5	0	0	0
MES_6_C_cluster_DBSCAN_round5_11	k__Bacteria (UID203)	5449	104	58	50.00	0.00	0.00	3399854	0	80	80	50068	50068	42498	42498	122208	122208	74.2	0.78	90.92	11	3159	70	34	0	0	0	0
MES_6_C_cluster_DBSCAN_round5_9	k__Bacteria (UID203)	5449	104	58	79.31	0.00	0.00	3687616	0	198	198	26751	26751	18624	18624	152796	152796	53.6	1.06	88.71	11	3532	46	58	0	0	0	0
MES_6_C_cluster_DBSCAN_round61_0	k__Bacteria (UID203)	5449	104	58	38.79	1.72	100.00	3410967	0	74	74	63965	63965	46094	46094	469539	469539	76.0	1.41	90.85	11	3073	79	24	1	0	0	0
MES_6_C_cluster_DBSCAN_round6_10	o__Actinomycetales (UID1572)	580	286	171	85.35	2.34	100.00	2663658	0	74	74	47103	47103	35995	35995	168061	168061	68.6	1.32	92.54	11	2540	54	228	4	0	0	0
MES_6_C_cluster_DBSCAN_round6_11	o__Actinomycetales (UID1809)	267	400	222	93.37	0.56	0.00	2817925	0	68	68	76775	76775	41440	41440	160105	160105	67.6	0.68	90.99	11	2622	28	370	2	0	0	0
MES_6_C_cluster_DBSCAN_round6_140	o__Actinomycetales (UID1572)	580	288	173	3.15	0.00	0.00	47799	0	5	5	8436	8436	9559	9559	12462	12462	72.2	1.12	90.26	11	59	256	32	0	0	0	0
MES_6_C_cluster_DBSCAN_round6_4	o__Lactobacillales (UID544)	293	473	265	95.85	0.00	0.00	3373915	0	37	37	261769	261769	91186	91186	498226	498226	42.8	1.38	88.52	11	3075	20	453	0	0	0	0
MES_6_C_cluster_DBSCAN_round6_6	o__Burkholderiales (UID4000)	193	427	214	21.31	0.47	100.00	1290565	0	87	87	19733	19733	14834	14834	281517	281517	65.6	1.24	90.02	11	1255	312	114	1	0	0	0
MES_6_C_cluster_DBSCAN_round6_63	k__Bacteria (UID203)	5449	104	58	23.28	0.00	0.00	1512563	0	187	187	8760	8760	8088	8088	26614	26614	58.3	1.03	90.07	11	1543	88	16	0	0	0	0
MES_6_C_cluster_DBSCAN_round6_8	o__Lactobacillales (UID544)	293	475	267	63.45	6.55	52.17	2986460	0	76	76	114109	114109	39295	39295	269090	269090	42.7	1.57	87.56	11	2873	189	265	20	1	0	0
MES_6_C_cluster_DBSCAN_round6_9	o__Actinomycetales (UID1809)	267	400	222	84.46	0.45	0.00	2436740	0	31	31	95275	95275	78604	78604	257500	257500	69.8	0.52	90.79	11	2200	47	352	1	0	0	0
MES_6_C_cluster_DBSCAN_round7_123	f__Enterobacteriaceae (UID5124)	134	1173	336	0.54	0.00	0.00	25735	0	1	1	25735	25735	25735	25735	25735	25735	52.9	0.00	90.74	11	45	1138	35	0	0	0	0
MES_6_C_cluster_DBSCAN_round7_2	f__Enterobacteriaceae (UID5124)	134	1173	336	99.00	1.33	3.57	4830464	0	25	25	227120	227120	193218	193218	749288	749288	55.0	0.66	89.58	11	4505	8	1137	28	0	0	0
MES_6_C_cluster_DBSCAN_round7_3	k__Bacteria (UID203)	5449	104	58	68.97	0.86	100.00	3621317	0	24	24	229982	229982	150888	150888	744325	744325	67.7	0.40	91.15	11	3332	59	44	1	0	0	0
MES_6_C_cluster_DBSCAN_round8_10	k__Bacteria (UID203)	5449	103	57	30.86	0.35	100.00	943729	0	185	185	4723	4723	5101	5101	45761	45761	67.9	1.97	91.30	11	1042	75	27	1	0	0	0
MES_6_C_cluster_DBSCAN_round8_4	o__Lactobacillales (UID544)	293	475	267	46.88	4.95	55.00	2589586	0	282	282	21907	21907	9182	9182	111472	111472	38.0	2.83	86.63	11	2898	264	191	20	0	0	0
MES_6_C_cluster_DBSCAN_round9_11	k__Bacteria (UID203)	5449	104	58	28.61	2.59	0.00	3853226	0	447	447	11098	11098	8620	8620	68234	68234	67.5	2.18	90.04	11	3987	84	18	2	0	0	0
MES_6_D_cluster_DBSCAN_round173_0	p__Bacteroidetes (UID2605)	350	316	210	56.19	3.52	0.00	4432435	0	150	150	761969	761969	29549	29549	1355925	1355925	45.0	19.26	89.59	11	4074	157	150	9	0	0	0
MES_6_D_cluster_DBSCAN_round175_0	k__Bacteria (UID203)	5449	104	58	27.59	0.00	0.00	2404276	0	6	6	464087	464087	400712	400712	672588	672588	39.7	0.48	88.62	11	2060	83	21	0	0	0	0
MES_6_D_cluster_DBSCAN_round176_0	p__Bacteroidetes (UID2605)	350	316	210	9.05	0.00	0.00	382626	0	1	1	382626	382626	382626	382626	382626	382626	39.4	0.00	91.10	11	327	266	50	0	0	0	0
MES_6_D_cluster_DBSCAN_round1_1	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	0.96	0.00	4135835	0	19	19	404055	404055	217675	217675	1194677	1194677	50.7	1.31	86.52	11	3698	0	346	3	0	0	0
MES_6_D_cluster_DBSCAN_round2_2	o__Actinomycetales (UID1572)	580	286	171	98.25	2.11	20.00	4220937	0	22	22	275680	275680	191860	191860	968349	968349	68.9	0.59	91.39	11	3782	5	276	5	0	0	0
MES_6_D_cluster_DBSCAN_round2_4	o__Actinomycetales (UID1572)	580	286	171	99.42	11.40	97.06	4610503	0	16	16	382318	382318	288156	288156	656885	656885	72.5	0.38	91.73	11	4137	1	251	34	0	0	0
MES_6_D_cluster_DBSCAN_round2_5	o__Actinomycetales (UID1572)	580	286	171	98.83	0.39	0.00	3980466	0	50	50	127745	127745	79609	79609	531155	531155	69.5	1.33	90.97	11	3542	2	282	2	0	0	0
MES_6_D_cluster_DBSCAN_round2_6	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1822508	0	17	17	197390	197390	107206	107206	446877	446877	36.4	1.00	88.30	11	1745	2	337	11	0	0	0
MES_6_D_cluster_DBSCAN_round2_7	f__Moraxellaceae (UID4680)	86	689	365	99.08	2.12	30.00	4586954	0	65	65	133181	133181	70568	70568	405956	405956	37.8	1.55	85.00	11	4217	47	632	10	0	0	0
MES_6_D_cluster_DBSCAN_round325_1	k__Bacteria (UID203)	5449	104	58	36.16	1.72	100.00	2438164	0	291	291	9975	9975	8378	8378	33513	33513	75.7	1.79	90.88	11	2535	77	26	1	0	0	0
MES_6_D_cluster_DBSCAN_round384_4	k__Bacteria (UID1453)	901	171	117	64.25	0.00	0.00	848979	0	4	4	607088	607088	212244	212244	607088	607088	48.6	0.71	91.69	11	845	48	123	0	0	0	0
MES_6_D_cluster_DBSCAN_round385_301	k__Bacteria (UID1453)	901	171	117	63.82	0.00	0.00	807679	0	1	1	807679	807679	807679	807679	807679	807679	48.1	0.00	91.88	11	822	49	122	0	0	0	0
MES_6_D_cluster_DBSCAN_round3_1	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250747	0	9	9	457520	457520	361194	361194	1052342	1052342	67.6	0.74	90.63	11	3082	0	528	1	0	0	0
MES_6_D_cluster_DBSCAN_round4_10	o__Lactobacillales (UID544)	293	473	265	96.23	0.13	0.00	3105601	0	72	72	70343	70343	43133	43133	255780	255780	43.1	1.36	88.84	11	2889	19	453	1	0	0	0
MES_6_D_cluster_DBSCAN_round4_11	o__Lactobacillales (UID544)	293	475	267	98.19	8.52	31.58	4825621	0	188	188	53619	53619	25668	25668	165713	165713	40.7	4.30	86.89	11	4889	8	431	35	1	0	0
MES_6_D_cluster_DBSCAN_round4_12	f__Micrococcaceae (UID1623)	39	457	218	88.74	7.87	70.73	3921110	0	350	350	16593	16593	11203	11203	109527	109527	66.2	2.00	90.46	11	3884	36	392	26	1	2	0
MES_6_D_cluster_DBSCAN_round4_18	o__Actinomycetales (UID1572)	580	286	171	77.19	1.17	50.00	2294961	0	317	317	8186	8186	7239	7239	27094	27094	68.8	1.92	92.60	11	2380	83	201	2	0	0	0
MES_6_D_cluster_DBSCAN_round4_23	o__Actinomycetales (UID1593)	69	400	198	65.59	0.59	50.00	2234081	0	391	391	6262	6262	5713	5713	19502	19502	68.7	1.64	92.41	11	2317	157	241	2	0	0	0
MES_6_D_cluster_DBSCAN_round4_29	o__Actinomycetales (UID1572)	580	288	173	34.22	0.00	0.00	1065174	0	242	242	4345	4345	4401	4401	10529	10529	72.4	1.68	90.96	11	1147	200	88	0	0	0	0
MES_6_D_cluster_DBSCAN_round4_5	o__Burkholderiales (UID4000)	193	427	214	99.53	15.04	86.05	8475556	0	486	486	164832	164832	17439	17439	636880	636880	67.3	2.01	91.18	11	8158	1	383	43	0	0	0
MES_6_D_cluster_DBSCAN_round4_6	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2878460	0	29	29	193396	193396	99257	99257	525827	525827	34.5	2.23	89.82	11	2631	2	508	1	0	0	0
MES_6_D_cluster_DBSCAN_round5_2	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4201423	0	10	10	803967	803967	420142	420142	944936	944936	56.7	0.66	89.75	11	3795	0	417	2	0	0	0
MES_6_D_cluster_DBSCAN_round5_4	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	0.99	0.00	4707364	0	25	25	299411	299411	188294	188294	753192	753192	55.1	1.03	89.68	11	4374	7	1158	8	0	0	0
MES_6_D_cluster_DBSCAN_round5_46	k__Bacteria (UID203)	5449	104	58	39.66	0.00	0.00	1649985	0	308	308	5491	5491	5357	5357	16894	16894	61.7	1.62	91.91	11	1759	79	25	0	0	0	0
MES_6_D_cluster_DBSCAN_round5_52	k__Bacteria (UID203)	5449	104	58	36.21	0.00	0.00	1177244	0	223	223	5652	5652	5279	5279	13121	13121	58.5	1.14	90.32	11	1273	82	22	0	0	0	0
MES_6_D_cluster_DBSCAN_round5_6	o__Actinomycetales (UID1809)	267	400	222	97.30	0.90	0.00	3125078	0	48	48	100030	100030	65105	65105	377182	377182	69.6	0.84	90.67	11	2827	10	388	2	0	0	0
MES_6_D_cluster_DBSCAN_round5_7	p__Bacteroidetes (UID2605)	350	316	210	89.84	0.48	0.00	3882117	0	27	27	214550	214550	143782	143782	367573	367573	36.9	1.12	88.98	11	3329	24	291	1	0	0	0
MES_6_D_cluster_DBSCAN_round5_8	c__Alphaproteobacteria (UID3305)	564	349	230	94.07	0.52	75.00	3592969	0	153	153	35641	35641	23483	23483	288897	288897	53.7	1.08	88.84	11	3433	35	310	4	0	0	0
MES_6_D_cluster_DBSCAN_round5_9	o__Actinomycetales (UID1809)	267	400	222	90.82	1.46	28.57	3188969	0	92	92	43742	43742	34662	34662	240721	240721	67.4	1.19	90.86	11	2986	48	345	7	0	0	0
MES_6_D_cluster_DBSCAN_round6_3	k__Bacteria (UID203)	5449	104	58	40.52	0.00	0.00	2161628	0	13	13	186345	186345	166279	166279	390979	390979	74.2	0.27	91.22	11	1991	79	25	0	0	0	0
MES_6_D_cluster_DBSCAN_round7_11	k__Bacteria (UID203)	5449	104	58	26.09	1.72	100.00	2456813	0	53	53	47405	47405	46354	46354	82719	82719	76.2	0.96	91.15	11	2206	82	21	1	0	0	0
MES_6_D_cluster_DBSCAN_round8_12	o__Actinomycetales (UID1572)	580	288	173	51.66	15.22	81.82	2170077	0	83	83	25875	25875	26145	26145	60314	60314	75.7	1.19	91.03	11	2055	129	115	44	0	0	0
MES_6_E_cluster_DBSCAN_round144_0	o__Lactobacillales (UID544)	293	475	267	24.36	1.12	0.00	869962	0	94	94	11515	11515	9254	9254	95000	95000	39.5	3.47	87.42	11	879	340	129	6	0	0	0
MES_6_E_cluster_DBSCAN_round1_1	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	0.27	0.00	4687402	0	54	54	122333	122333	86803	86803	409358	409358	55.1	2.37	89.72	11	4382	7	1162	4	0	0	0
MES_6_E_cluster_DBSCAN_round299_0	o__Lactobacillales (UID544)	293	475	267	2.62	0.00	0.00	43233	0	1	1	43233	43233	43233	43233	43233	43233	41.1	0.00	84.83	11	55	437	38	0	0	0	0
MES_6_E_cluster_DBSCAN_round2_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250837	0	10	10	457520	457520	325083	325083	911800	911800	67.6	0.76	90.63	11	3083	0	528	1	0	0	0
MES_6_E_cluster_DBSCAN_round2_3	o__Actinomycetales (UID1572)	580	286	171	99.42	0.35	50.00	4364144	0	23	23	281407	281407	189745	189745	657151	657151	72.6	0.51	91.69	11	3923	1	283	2	0	0	0
MES_6_E_cluster_DBSCAN_round2_4	o__Actinomycetales (UID1572)	580	286	171	98.05	0.06	0.00	2940898	0	19	19	210090	210090	154784	154784	534187	534187	68.5	0.76	92.20	11	2771	8	277	1	0	0	0
MES_6_E_cluster_DBSCAN_round2_6	o__Lactobacillales (UID375)	177	350	163	98.77	0.00	0.00	1782634	0	15	15	197390	197390	118842	118842	446637	446637	36.4	0.80	88.52	11	1698	2	348	0	0	0	0
MES_6_E_cluster_DBSCAN_round2_9	o__Actinomycetales (UID1572)	580	286	171	95.15	1.75	0.00	4018563	0	86	86	67077	67077	46727	46727	238219	238219	69.0	0.94	91.40	11	3659	13	269	4	0	0	0
MES_6_E_cluster_DBSCAN_round317_12	c__Alphaproteobacteria (UID3305)	564	349	230	1.77	0.00	0.00	19376	0	2	2	13362	13362	9688	9688	13362	13362	56.3	0.68	84.82	11	33	313	36	0	0	0	0
MES_6_E_cluster_DBSCAN_round317_445	k__Bacteria (UID1453)	901	171	117	64.25	0.00	0.00	840987	0	9	9	112189	112189	93443	93443	189315	189315	48.6	0.69	92.42	11	843	48	123	0	0	0	0
MES_6_E_cluster_DBSCAN_round317_58	k__Bacteria (UID1453)	901	171	117	63.82	0.00	0.00	806292	0	14	14	119077	119077	57592	57592	300970	300970	48.1	1.29	91.80	11	830	49	122	0	0	0	0
MES_6_E_cluster_DBSCAN_round317_7	c__Alphaproteobacteria (UID3305)	564	349	230	3.04	0.00	0.00	40051	0	3	3	31220	31220	13350	13350	31220	31220	53.4	0.68	88.11	11	50	298	51	0	0	0	0
MES_6_E_cluster_DBSCAN_round3_0	c__Alphaproteobacteria (UID3305)	564	349	230	96.07	42.31	1.24	13111845	0	1060	1060	29167	29167	12369	12369	1194677	1194677	60.0	10.89	88.44	11	13038	17	228	80	21	3	0
MES_6_E_cluster_DBSCAN_round4_2	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2868615	0	25	25	317716	317716	114744	114744	594689	594689	34.5	2.22	89.79	11	2631	2	508	1	0	0	0
MES_6_E_cluster_DBSCAN_round58_0	k__Bacteria (UID203)	5449	104	58	63.79	0.86	100.00	4016533	0	48	48	130104	130104	83677	83677	389782	389782	75.8	0.83	90.93	11	3621	59	44	1	0	0	0
MES_6_E_cluster_DBSCAN_round59_0	k__Bacteria (UID203)	5449	104	58	41.38	0.00	0.00	2381668	0	12	12	200469	200469	198472	198472	361929	361929	76.4	0.47	91.25	11	2165	78	26	0	0	0	0
MES_6_E_cluster_DBSCAN_round59_1	k__Bacteria (UID203)	5449	104	58	42.24	1.72	0.00	3501320	0	59	59	72045	72045	59344	59344	259450	259450	74.2	0.70	91.16	11	3212	78	25	1	0	0	0
MES_6_E_cluster_DBSCAN_round5_0	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4233848	0	12	12	659598	659598	352820	352820	1162771	1162771	56.7	1.05	89.78	11	3819	0	417	2	0	0	0
MES_6_E_cluster_DBSCAN_round5_11	k__Bacteria (UID203)	5449	104	58	53.79	0.00	0.00	3763891	0	271	271	20451	20451	13888	13888	96422	96422	67.6	1.40	89.51	11	3585	67	37	0	0	0	0
MES_6_E_cluster_DBSCAN_round5_13	c__Betaproteobacteria (UID3959)	235	419	211	92.95	1.13	16.67	4708189	0	370	370	17328	17328	12724	12724	69456	69456	60.1	2.94	90.16	11	4606	42	371	6	0	0	0
MES_6_E_cluster_DBSCAN_round5_16	o__Actinomycetales (UID1572)	580	287	173	71.89	0.58	0.00	2772920	0	433	433	6941	6941	6403	6403	22596	22596	59.8	1.90	87.86	11	2760	79	207	1	0	0	0
MES_6_E_cluster_DBSCAN_round5_9	f__Micrococcaceae (UID1623)	39	457	218	88.93	11.28	69.05	3991155	0	387	387	14595	14595	10313	10313	109527	109527	66.5	1.83	90.26	11	3891	36	383	36	2	0	0
MES_6_E_cluster_DBSCAN_round6_0	p__Bacteroidetes (UID2605)	350	316	210	99.84	5.74	6.25	6855367	0	20	20	634540	634540	342768	342768	1023866	1023866	39.8	1.30	89.09	11	5872	1	301	13	1	0	0
MES_6_E_cluster_DBSCAN_round6_15	o__Lactobacillales (UID544)	293	473	265	92.84	0.00	0.00	2953847	0	201	201	23073	23073	14695	14695	92261	92261	43.1	1.97	88.93	11	2846	56	417	0	0	0	0
